participantId,trialId,trialOrder,responseId,status,description,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,startTime,endTime
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodGlucose_normal","2","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":2,""keydown"":9,""keyup"":7,""mousemove"":57,""mousedown"":6,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":2}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","D_bloodGlucose_normal","3","D_bloodGlucose_normal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","5.6","5.6","33152","18646","2026-02-19T23:29:25.881Z","2026-02-19T23:29:59.033Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","D_bloodGlucose_normal","3","D_bloodGlucose_normal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","9.2","9.2","33152","18646","2026-02-19T23:29:25.881Z","2026-02-19T23:29:59.033Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","D_bloodGlucose_normal","3","D_bloodGlucose_normal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","Yes","Yes","33152","18646","2026-02-19T23:29:25.881Z","2026-02-19T23:29:59.033Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","D_bloodGlucose_normal","3","D_bloodGlucose_normal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","Yes","Yes","33152","18646","2026-02-19T23:29:25.881Z","2026-02-19T23:29:59.033Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","D_bloodGlucose_normal","3","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":6,""input"":5,""keydown"":7,""keyup"":6,""mousemove"":62,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":0,""visibility"":4}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodPressure_abnormal","4","B_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","63","63","13864","13864","2026-02-19T23:29:59.094Z","2026-02-19T23:30:12.958Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodPressure_abnormal","4","B_bloodPressure_abnormal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","94","94","13864","13864","2026-02-19T23:29:59.094Z","2026-02-19T23:30:12.958Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodPressure_abnormal","4","B_bloodPressure_abnormal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","No","No","13864","13864","2026-02-19T23:29:59.094Z","2026-02-19T23:30:12.958Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodPressure_abnormal","4","B_bloodPressure_abnormal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","No","No","13864","13864","2026-02-19T23:29:59.094Z","2026-02-19T23:30:12.958Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodPressure_abnormal","4","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":3,""keydown"":3,""keyup"":4,""mousemove"":77,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","C_bloodGlucose_abnormal","5","C_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","1.1","1.1","8169","8169","2026-02-19T23:30:13.019Z","2026-02-19T23:30:21.188Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","C_bloodGlucose_abnormal","5","C_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","3.2","3.2","8169","8169","2026-02-19T23:30:13.019Z","2026-02-19T23:30:21.188Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","C_bloodGlucose_abnormal","5","C_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","8169","8169","2026-02-19T23:30:13.019Z","2026-02-19T23:30:21.188Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","C_bloodGlucose_abnormal","5","C_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","8169","8169","2026-02-19T23:30:13.019Z","2026-02-19T23:30:21.188Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","C_bloodGlucose_abnormal","5","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":4,""keydown"":6,""keyup"":6,""mousemove"":36,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodGlucose_abnormal","6","A_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","2.3","2.3","11998","11998","2026-02-19T23:30:21.245Z","2026-02-19T23:30:33.243Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodGlucose_abnormal","6","A_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","12.2","12.2","11998","11998","2026-02-19T23:30:21.245Z","2026-02-19T23:30:33.243Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodGlucose_abnormal","6","A_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","11998","11998","2026-02-19T23:30:21.245Z","2026-02-19T23:30:33.243Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodGlucose_abnormal","6","A_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","11998","11998","2026-02-19T23:30:21.245Z","2026-02-19T23:30:33.243Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodGlucose_abnormal","6","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":6,""input"":4,""keydown"":6,""keyup"":6,""mousemove"":56,""mousedown"":7,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","C_bloodPressure_normal","7","C_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","115","115","23639","23639","2026-02-19T23:30:33.305Z","2026-02-19T23:30:56.944Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","C_bloodPressure_normal","7","C_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","77","77","23639","23639","2026-02-19T23:30:33.305Z","2026-02-19T23:30:56.944Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","C_bloodPressure_normal","7","C_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","23639","23639","2026-02-19T23:30:33.305Z","2026-02-19T23:30:56.944Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","C_bloodPressure_normal","7","C_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","23639","23639","2026-02-19T23:30:33.305Z","2026-02-19T23:30:56.944Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","C_bloodPressure_normal","7","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":5,""keydown"":7,""keyup"":6,""mousemove"":74,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodPressure_normal","8","A_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","137","137","27341","27341","2026-02-19T23:30:56.998Z","2026-02-19T23:31:24.339Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodPressure_normal","8","A_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","75.5","75.5","27341","27341","2026-02-19T23:30:56.998Z","2026-02-19T23:31:24.339Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodPressure_normal","8","A_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","27341","27341","2026-02-19T23:30:56.998Z","2026-02-19T23:31:24.339Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodPressure_normal","8","A_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","27341","27341","2026-02-19T23:30:56.998Z","2026-02-19T23:31:24.339Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodPressure_normal","8","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":7,""keydown"":10,""keyup"":10,""mousemove"":104,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","D_bloodPressure_abnormal","9","D_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","148","148","8248","8248","2026-02-19T23:31:24.401Z","2026-02-19T23:31:32.649Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","D_bloodPressure_abnormal","9","D_bloodPressure_abnormal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","101","101","8248","8248","2026-02-19T23:31:24.401Z","2026-02-19T23:31:32.649Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","D_bloodPressure_abnormal","9","D_bloodPressure_abnormal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","No","No","8248","8248","2026-02-19T23:31:24.401Z","2026-02-19T23:31:32.649Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","D_bloodPressure_abnormal","9","D_bloodPressure_abnormal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","No","No","8248","8248","2026-02-19T23:31:24.401Z","2026-02-19T23:31:32.649Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","D_bloodPressure_abnormal","9","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":4,""keydown"":6,""keyup"":6,""mousemove"":42,""mousedown"":6,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","break-component","10","","completed","undefined","100.00","undefined","undefined","undefined","undefined","182467","12548","2026-02-19T23:31:32.697Z","2026-02-19T23:34:35.164Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","break-component","10","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":2,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":6}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodPressure_abnormal","11","A_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","147","147","13916","13916","2026-02-19T23:34:35.213Z","2026-02-19T23:34:49.129Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodPressure_abnormal","11","A_bloodPressure_abnormal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","105","105","13916","13916","2026-02-19T23:34:35.213Z","2026-02-19T23:34:49.129Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodPressure_abnormal","11","A_bloodPressure_abnormal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","No","No","13916","13916","2026-02-19T23:34:35.213Z","2026-02-19T23:34:49.129Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodPressure_abnormal","11","A_bloodPressure_abnormal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","No","No","13916","13916","2026-02-19T23:34:35.213Z","2026-02-19T23:34:49.129Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodPressure_abnormal","11","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":6,""input"":6,""keydown"":9,""keyup"":9,""mousemove"":55,""mousedown"":6,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodGlucose_abnormal","12","B_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","10","10","12087","12087","2026-02-19T23:34:49.192Z","2026-02-19T23:35:01.279Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodGlucose_abnormal","12","B_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","25","2.5","12087","12087","2026-02-19T23:34:49.192Z","2026-02-19T23:35:01.279Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodGlucose_abnormal","12","B_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","12087","12087","2026-02-19T23:34:49.192Z","2026-02-19T23:35:01.279Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodGlucose_abnormal","12","B_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","12087","12087","2026-02-19T23:34:49.192Z","2026-02-19T23:35:01.279Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodGlucose_abnormal","12","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":7,""input"":11,""keydown"":14,""keyup"":14,""mousemove"":50,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodPressure_normal","13","B_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","93","93","11461","11461","2026-02-19T23:35:01.338Z","2026-02-19T23:35:12.799Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodPressure_normal","13","B_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","67","67","11461","11461","2026-02-19T23:35:01.338Z","2026-02-19T23:35:12.799Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodPressure_normal","13","B_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","11461","11461","2026-02-19T23:35:01.338Z","2026-02-19T23:35:12.799Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodPressure_normal","13","B_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","11461","11461","2026-02-19T23:35:01.338Z","2026-02-19T23:35:12.799Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","B_bloodPressure_normal","13","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":6,""input"":2,""keydown"":4,""keyup"":5,""mousemove"":42,""mousedown"":7,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodGlucose_normal","14","A_bloodGlucose_normal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","5.2","5.2","8622","8622","2026-02-19T23:35:12.856Z","2026-02-19T23:35:21.478Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodGlucose_normal","14","A_bloodGlucose_normal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","6.3","6.3","8622","8622","2026-02-19T23:35:12.856Z","2026-02-19T23:35:21.478Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodGlucose_normal","14","A_bloodGlucose_normal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","Yes","Yes","8622","8622","2026-02-19T23:35:12.856Z","2026-02-19T23:35:21.478Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodGlucose_normal","14","A_bloodGlucose_normal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","Yes","Yes","8622","8622","2026-02-19T23:35:12.856Z","2026-02-19T23:35:21.478Z"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","A_bloodGlucose_normal","14","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":4,""keydown"":5,""keyup"":6,""mousemove"":35,""mousedown"":5,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"02279a6e-b9cf-4e1e-94d9-3d71609e88c4","C_bloodPressure_abnormal","15","C_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","145","145","9163","9163","2026-02-19T23:35:21.575Z","2026-02-19T23:35:30.738Z"
